Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PER,PPM,Usage_Rate,True_Shooting_Percentage,Effective_FG_Percentage,Points_Per_Shot,Total_Rebound_Percentage,Offensive_Rebound_Percentage,Defensive_Rebound_Percentage,Assist_Percentage,AST_Ratio,Steal_Percentage,Block_Percentage,Stocks,Versatility_Index,Offensive_Versatility,Defensive_Versatility,Three_Point_Rate,Free_Throw_Rate,PTS_Per_Game,PTS_Per_36,REB_Per_Game,REB_Per_36,AST_Per_Game,AST_Per_36,STL_Per_Game,STL_Per_36,BLK_Per_Game,BLK_Per_36,TOV_Per_Game,TOV_Per_36,Box_Plus_Minus,Scoring_Consistency,Usage_Consistency,Offensive_Impact,Defensive_Impact,Overall_Impact,Points_Per_Touch,Production_Per_Possession,PTS_to_Usage_Ratio,AST_to_Usage_Ratio,2P%,Points_Per_Shot_Attempt,Physical_Impact
Terry Davis,63,14.0,4.7,1.9,4.2,45.238095238095234,0.0,0.0,0.0,0.9,1.4,64.28571428571429,1.5,2.2,3.6,0.4,0.4,0.4,1.1,1.0,0.13333333333333336,0.33571428571428574,0.4225714285714286,0.48795681063122925,0.45238095238095233,0.9759136212624585,0.1959183673469388,0.08163265306122448,0.1197278911564626,0.004353741496598639,9.523809523809524,0.0217687074829932,0.0217687074829932,0.8,9.500000000000002,6.6000000000000005,3.0,0.0,0.3333333333333333,0.0746031746031746,12.085714285714287,0.05714285714285714,9.257142857142858,0.006349206349206349,1.0285714285714287,0.006349206349206349,1.0285714285714287,0.006349206349206349,1.0285714285714287,0.01746031746031746,2.828571428571429,0.06444444444444444,0.8392857142857144,0.0067074829931972795,0.3642857142857143,0.21428571428571427,0.5785714285714286,0.6619718309859155,1.4945652173913044,11.12237998647735,0.9465855307640297,0.45238095238095233,1.119047619047619,0.31428571428571433
Lancaster Gordon,63,10.8,4.1,1.7,4.6,36.95652173913044,0.0,0.1,0.0,0.6,0.8,75.0,0.4,0.6,1.0,1.4,0.5,0.1,1.1,0.0,0.09523809523809523,0.3796296296296296,0.5603703703703703,0.4139741518578352,0.3695652173913044,0.8279483037156704,0.07054673721340386,0.028218694885361547,0.04232804232804232,0.019753086419753086,30.434782608695656,0.03527336860670193,0.007054673721340387,0.6,7.1,5.9,1.2000000000000002,0.02173913043478261,0.1739130434782609,0.06507936507936507,13.666666666666666,0.015873015873015872,3.333333333333333,0.02222222222222222,4.666666666666666,0.007936507936507936,1.6666666666666665,0.0015873015873015873,0.3333333333333333,0.01746031746031746,3.666666666666667,0.06968253968253968,0.7592592592592593,0.008894767783656672,0.5092592592592592,0.11111111111111112,0.6203703703703703,0.518987341772152,1.0438782731776364,7.316589557171183,2.498347653668209,0.37777777777777777,0.8913043478260869,0.14814814814814814
Greg Minor,63,15.0,6.0,2.5,4.8,52.083333333333336,0.0,0.2,0.0,1.0,1.2,83.33333333333334,0.8,1.4,2.2,1.0,0.5,0.3,0.7,1.0,0.14761904761904762,0.4,0.40186666666666665,0.5630630630630631,0.5208333333333334,1.1261261261261262,0.11174603174603176,0.040634920634920635,0.07111111111111111,0.010158730158730159,20.833333333333336,0.025396825396825397,0.015238095238095238,0.8,10.0,7.8,2.1999999999999997,0.04166666666666667,0.25,0.09523809523809523,14.4,0.03492063492063492,5.28,0.015873015873015872,2.4,0.007936507936507936,1.2,0.0047619047619047615,0.72,0.01111111111111111,1.6799999999999997,0.10174603174603178,1.0,0.006378835978835979,0.4666666666666667,0.14666666666666664,0.6133333333333333,0.7792207792207793,1.4919663351185923,14.930325149303252,2.4883875248838754,0.5434782608695653,1.25,0.2
Dante Cunningham,63,11.2,3.9,1.7,3.4,50.0,0.0,0.0,0.0,0.5,0.8,62.5,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.0,0.1126984126984127,0.34821428571428575,0.35285714285714287,0.5197228144989339,0.5,1.0394456289978677,0.17006802721088438,0.06122448979591838,0.11564625850340138,0.00272108843537415,5.882352941176471,0.027210884353741503,0.020408163265306124,0.7,7.300000000000001,5.0,2.4,0.0,0.23529411764705885,0.0619047619047619,12.535714285714286,0.03968253968253968,8.035714285714286,0.0031746031746031746,0.6428571428571429,0.006349206349206349,1.2857142857142858,0.0047619047619047615,0.9642857142857144,0.0031746031746031746,0.6428571428571429,0.06111111111111112,0.9285714285714285,0.005600907029478458,0.36607142857142855,0.2142857142857143,0.5803571428571428,0.8478260869565216,1.6382699868938402,11.052631578947368,0.5668016194331984,0.5,1.1470588235294117,0.2857142857142857
Walter Berry,63,25.2,15.9,6.5,12.2,53.278688524590166,0.0,0.0,0.0,3.0,4.6,65.21739130434783,2.2,2.7,4.9,1.7,0.6,0.6,2.4,0.0,0.33809523809523817,0.6309523809523809,0.6596825396825396,0.5589145106861643,0.5327868852459017,1.1178290213723285,0.14814814814814817,0.06651549508692367,0.08163265306122451,0.010279667422524565,13.934426229508198,0.018140589569160998,0.018140589569160998,1.2,23.700000000000003,19.8,3.9000000000000004,0.0,0.3770491803278688,0.2523809523809524,22.714285714285715,0.07777777777777778,7.000000000000001,0.026984126984126982,2.4285714285714284,0.009523809523809523,0.8571428571428571,0.009523809523809523,0.8571428571428571,0.03809523809523809,3.4285714285714284,0.19126984126984134,0.9464285714285716,0.010471151423532376,0.6984126984126985,0.15476190476190477,0.8531746031746033,0.7607655502392346,1.372712146422629,24.102502406159772,2.5769971126082774,0.5327868852459017,1.3032786885245902,0.24206349206349206
Chandler Parsons,63,28.6,9.5,3.9,8.7,44.827586206896555,1.0,2.8,35.714285714285715,0.7,1.2,58.333333333333336,1.4,3.3,4.8,2.1,1.2,0.5,1.3,1.0,0.26666666666666666,0.33216783216783213,0.3681118881118881,0.5147377546597313,0.5057471264367817,1.0294755093194625,0.12787212787212787,0.03729603729603729,0.0879120879120879,0.011188811188811189,24.13793103448276,0.03196803196803197,0.01332001332001332,1.7,18.1,13.0,5.0,0.3218390804597701,0.13793103448275862,0.15079365079365079,11.958041958041957,0.07619047619047618,6.041958041958042,0.03333333333333333,2.6433566433566433,0.019047619047619046,1.5104895104895104,0.007936507936507936,0.6293706293706293,0.020634920634920634,1.6363636363636365,0.18714285714285717,0.9595959595959598,0.005843045843045843,0.40559440559440557,0.17482517482517482,0.5804195804195804,0.7142857142857143,1.4241893076248904,25.807370820668694,5.704787234042554,0.4915254237288136,1.0919540229885059,0.22727272727272727
Jim Brogan,63,16.3,6.3,2.6,5.8,44.827586206896555,0.1,0.5,20.0,1.0,1.3,76.92307692307692,1.0,0.9,1.9,2.5,0.8,0.2,1.3,0.0,0.16507936507936505,0.38650306748466257,0.4706748466257668,0.4943502824858757,0.45689655172413796,0.9887005649717514,0.08881098451650599,0.04674262342973999,0.042068361086765996,0.02337131171487,43.10344827586207,0.037394098743791994,0.009348524685947998,1.0,11.7,9.8,1.9000000000000001,0.08620689655172414,0.22413793103448276,0.09999999999999999,13.914110429447852,0.030158730158730156,4.196319018404908,0.03968253968253968,5.521472392638037,0.012698412698412698,1.7668711656441718,0.0031746031746031746,0.44171779141104295,0.020634920634920634,2.871165644171779,0.14555555555555558,0.8873239436619719,0.007471029311520108,0.5398773006134969,0.11656441717791412,0.656441717791411,0.5779816513761468,1.4688249400479618,13.385036496350367,5.3115224191866535,0.4716981132075472,1.0862068965517242,0.17791411042944788
Markieff Morris,63,19.5,7.4,2.8,6.9,40.57971014492753,0.7,2.0,35.0,1.2,1.7,70.58823529411765,1.1,3.3,4.4,1.0,0.7,0.7,1.1,1.0,0.20793650793650792,0.3794871794871795,0.4486153846153847,0.4837866108786611,0.45652173913043476,0.9675732217573222,0.17191697191697194,0.042979242979242986,0.12893772893772892,0.007814407814407814,14.492753623188404,0.02735042735042735,0.02735042735042735,1.4,14.2,9.5,4.7,0.2898550724637681,0.24637681159420288,0.11746031746031746,13.661538461538463,0.06984126984126984,8.123076923076924,0.015873015873015872,1.846153846153846,0.01111111111111111,1.2923076923076922,0.01111111111111111,1.2923076923076922,0.01746031746031746,2.030769230769231,0.12380952380952383,0.8604651162790699,0.007120879120879122,0.4307692307692308,0.24102564102564103,0.6717948717948719,0.691588785046729,1.242154811715481,16.495198902606308,2.229080932784636,0.4285714285714285,1.0724637681159421,0.2974358974358975
Marcus Camby,63,30.1,14.8,6.0,12.3,48.78048780487805,0.0,0.2,0.0,2.9,4.2,69.04761904761905,2.1,4.2,6.3,1.5,1.1,2.1,2.1,1.0,0.37619047619047624,0.49169435215946844,0.5398006644518273,0.5230421260955612,0.4878048780487805,1.0460842521911224,0.15946843853820597,0.053156146179401995,0.10631229235880399,0.007593735168485999,12.195121951219512,0.027843695617781997,0.053156146179401995,3.2,25.800000000000004,18.400000000000002,7.4,0.016260162601626015,0.3414634146341463,0.23492063492063492,17.700996677740864,0.09999999999999999,7.534883720930232,0.023809523809523808,1.7940199335548173,0.01746031746031746,1.3156146179401995,0.03333333333333333,2.511627906976744,0.03333333333333333,2.511627906976744,0.21507936507936515,0.896969696969697,0.00856826451510837,0.5415282392026578,0.24584717607973422,0.787375415282392,0.736318407960199,1.300537178399774,27.41752831117676,2.7788035450516984,0.4958677685950413,1.203252032520325,0.3156146179401993
Cedric Ceballos,63,11.6,8.2,3.2,6.7,47.76119402985074,0.0,0.1,0.0,1.7,2.6,65.38461538461539,1.2,1.2,2.4,0.6,0.3,0.1,1.1,1.0,0.16666666666666666,0.7068965517241379,0.7710344827586207,0.5226925038245792,0.47761194029850745,1.0453850076491584,0.15763546798029557,0.07881773399014778,0.07881773399014778,0.007881773399014778,8.955223880597014,0.019704433497536946,0.006568144499178983,0.4,11.6,9.999999999999998,1.6,0.014925373134328358,0.3880597014925373,0.13015873015873014,25.448275862068964,0.03809523809523809,7.448275862068965,0.009523809523809523,1.8620689655172413,0.0047619047619047615,0.9310344827586207,0.0015873015873015873,0.3103448275862069,0.01746031746031746,3.4137931034482762,0.07968253968253969,0.8817204301075268,0.01223864258347017,0.7586206896551724,0.13793103448275862,0.896551724137931,0.7454545454545454,1.2913223140495866,10.635062611806797,0.7781753130590339,0.48484848484848486,1.2238805970149251,0.24137931034482757
Kelly Oubre,63,10.7,3.7,1.4,3.3,42.42424242424243,0.4,1.3,30.769230769230766,0.5,0.8,62.5,0.4,1.7,2.1,0.2,0.3,0.1,0.5,0.0,0.09365079365079365,0.3457943925233645,0.38803738317757,0.5065717415115006,0.48484848484848486,1.0131434830230013,0.14953271028037388,0.028482421005785498,0.12105028927458836,0.0028482421005785494,6.0606060606060606,0.02136181575433912,0.0071206052514463745,0.4,6.4,4.300000000000001,2.1,0.393939393939394,0.24242424242424246,0.05873015873015873,12.448598130841123,0.03333333333333333,7.065420560747665,0.0031746031746031746,0.6728971962616823,0.0047619047619047615,1.0093457943925233,0.0015873015873015873,0.33644859813084116,0.007936507936507936,1.6822429906542058,0.04793650793650795,0.902439024390244,0.006159323542501111,0.36448598130841126,0.19626168224299068,0.5607476635514019,0.7708333333333334,1.1460554371002134,9.535163776493258,0.5154142581888248,0.5,1.1212121212121213,0.23364485981308414
Will Solomon,62,14.1,5.2,1.8,5.3,33.9622641509434,0.7,2.6,26.923076923076923,0.8,1.2,66.66666666666667,0.2,0.9,1.1,1.5,0.6,0.1,1.0,0.0,0.12096774193548387,0.3687943262411348,0.48425531914893616,0.44612216884008243,0.4056603773584906,0.8922443376801649,0.060398078242965,0.010981468771448183,0.04941660947151682,0.01647220315717227,28.30188679245283,0.032944406314344546,0.005490734385724091,0.7,8.5,6.9,1.6,0.4905660377358491,0.22641509433962265,0.08387096774193549,13.276595744680852,0.017741935483870968,2.8085106382978724,0.024193548387096774,3.8297872340425534,0.00967741935483871,1.5319148936170213,0.0016129032258064516,0.25531914893617025,0.016129032258064516,2.5531914893617023,0.09048387096774196,0.8,0.007810569663692518,0.475177304964539,0.11347517730496455,0.5886524822695036,0.5777777777777778,1.0410380205190104,10.738137082601055,3.0975395430579966,0.4074074074074075,0.9811320754716982,0.12765957446808512
Shawn Respert,62,13.6,4.9,1.8,4.7,38.29787234042553,0.7,2.0,35.0,0.6,0.7,85.71428571428572,0.5,0.7,1.2,1.1,0.5,0.1,0.7,0.0,0.11451612903225808,0.3602941176470589,0.4197058823529412,0.48921725239616615,0.45744680851063824,0.9784345047923323,0.0683111954459203,0.028462998102466795,0.03984819734345351,0.01252371916508539,23.404255319148938,0.028462998102466795,0.005692599620493359,0.6,7.800000000000001,6.5,1.3,0.425531914893617,0.14893617021276595,0.07903225806451614,12.97058823529412,0.01935483870967742,3.1764705882352944,0.017741935483870968,2.9117647058823533,0.008064516129032258,1.3235294117647058,0.0016129032258064516,0.2647058823529412,0.01129032258064516,1.852941176470588,0.07951612903225809,0.9074074074074074,0.00676944971537002,0.4411764705882353,0.09558823529411765,0.5367647058823529,0.6805555555555556,1.248079877112135,11.674842326559215,2.6208829712683954,0.40740740740740744,1.0425531914893618,0.1323529411764706
Anthony Tucker,62,15.8,3.9,1.5,3.4,44.11764705882353,0.0,0.0,0.0,0.8,1.3,61.53846153846153,0.7,2.0,2.7,1.1,0.7,0.2,0.9,0.0,0.12419354838709673,0.24683544303797467,0.3083544303797468,0.49093655589123864,0.4411764705882353,0.9818731117824773,0.1322988975091874,0.03429971416904859,0.09799918334013882,0.010779910167415273,32.352941176470594,0.03429971416904859,0.009799918334013884,0.8999999999999999,8.599999999999998,5.7,2.9000000000000004,0.0,0.3823529411764706,0.06290322580645161,8.886075949367088,0.043548387096774194,6.151898734177215,0.017741935483870968,2.5063291139240507,0.01129032258064516,1.5949367088607593,0.0032258064516129032,0.45569620253164556,0.014516129032258065,2.050632911392405,0.09338709677419356,0.8297872340425532,0.004973458554512045,0.3164556962025316,0.18354430379746836,0.5,0.5820895522388059,1.3662511984659633,12.647783251231528,3.5673234811165853,0.4411764705882353,1.1470588235294117,0.2278481012658228
Kevin Pritchard,62,12.5,3.9,1.4,3.7,37.83783783783784,0.1,0.5,20.0,1.0,1.2,83.33333333333334,0.3,0.8,1.0,1.3,0.5,0.1,0.9,0.0,0.09516129032258064,0.312,0.41024,0.46121097445600756,0.3918918918918919,0.9224219489120151,0.06193548387096775,0.018580645161290325,0.0495483870967742,0.01610322580645161,35.13513513513514,0.030967741935483874,0.006193548387096775,0.6,6.8,5.5,1.4000000000000001,0.13513513513513511,0.3243243243243243,0.06290322580645161,11.232,0.016129032258064516,2.88,0.020967741935483872,3.744,0.008064516129032258,1.44,0.0016129032258064516,0.28800000000000003,0.014516129032258065,2.5920000000000005,0.07951612903225806,0.7959183673469387,0.006616774193548387,0.41600000000000004,0.11200000000000002,0.528,0.5492957746478873,1.1391880695940346,9.506630265210608,3.168876755070203,0.40624999999999994,1.054054054054054,0.128
Brook Steppe,62,9.8,4.0,1.4,2.8,50.0,0.0,0.1,0.0,1.2,1.6,75.0,0.4,0.8,1.2,1.1,0.4,0.1,0.9,1.0,0.09516129032258065,0.4081632653061224,0.44938775510204076,0.5707762557077626,0.5,1.1415525114155252,0.09479921000658327,0.031599736668861095,0.06319947333772219,0.0173798551678736,39.28571428571429,0.031599736668861095,0.007899934167215274,0.5,6.800000000000001,5.5,1.3000000000000003,0.03571428571428572,0.5714285714285715,0.06451612903225806,14.693877551020407,0.01935483870967742,4.408163265306122,0.017741935483870968,4.040816326530612,0.0064516129032258064,1.4693877551020407,0.0016129032258064516,0.36734693877551017,0.014516129032258065,3.3061224489795915,0.08000000000000003,0.9090909090909091,0.007248189598420013,0.520408163265306,0.1326530612244898,0.6530612244897959,0.625,1.3736263736263739,8.900999091734787,2.4477747502270666,0.5185185185185185,1.4285714285714286,0.17346938775510204
K.J. McDaniels,62,21.8,7.9,2.8,7.0,40.0,0.7,2.4,29.166666666666668,1.6,2.1,76.19047619047619,1.0,2.2,3.2,1.2,0.7,1.1,1.7,0.0,0.2,0.3623853211009174,0.4414678899082569,0.49848561332660274,0.45,0.9969712266532055,0.11364308967150044,0.035513465522343884,0.07812962414915656,0.008523231725362533,17.142857142857142,0.02485942586564072,0.03906481207457828,1.8,14.1,10.1,4.0,0.34285714285714286,0.3,0.12741935483870967,13.045871559633028,0.05161290322580645,5.284403669724771,0.01935483870967742,1.9816513761467889,0.01129032258064516,1.1559633027522933,0.017741935483870968,1.8165137614678901,0.027419354838709678,2.807339449541284,0.11983870967741933,0.8681318681318682,0.00712044983722995,0.41743119266055045,0.18348623853211007,0.6009174311926605,0.6583333333333334,1.1711502782931353,17.89484621778886,2.7182044887780545,0.45652173913043476,1.1285714285714286,0.22935779816513766
Mike Brown,62,13.2,4.2,1.7,3.2,53.125,0.0,0.0,0.0,0.7,1.2,58.333333333333336,1.1,2.3,3.5,0.4,0.3,0.1,0.9,1.0,0.12258064516129032,0.31818181818181823,0.35060606060606064,0.5633047210300429,0.53125,1.1266094420600858,0.20527859237536655,0.06451612903225806,0.1348973607038123,0.004692082111436951,12.5,0.01759530791788856,0.005865102639296188,0.4,8.5,5.700000000000001,2.6999999999999997,0.0,0.37499999999999994,0.06774193548387097,11.454545454545457,0.056451612903225805,9.545454545454545,0.0064516129032258064,1.090909090909091,0.004838709677419355,0.8181818181818182,0.0016129032258064516,0.27272727272727276,0.014516129032258065,2.454545454545455,0.06758064516129032,0.9545454545454545,0.005654936461388075,0.34848484848484856,0.20454545454545453,0.5530303030303031,0.7368421052631577,1.6156462585034017,11.97925669835782,1.1408815903197924,0.53125,1.3125,0.29545454545454547
Rafael Addison,62,11.5,5.8,2.4,5.3,45.28301886792453,0.3,0.8,37.5,0.8,1.0,80.0,0.7,1.0,1.7,0.7,0.4,0.1,0.9,1.0,0.12580645161290321,0.5043478260869565,0.5773913043478262,0.5052264808362369,0.4811320754716981,1.0104529616724738,0.11444600280504909,0.04712482468443198,0.06732117812061711,0.009424964936886394,13.20754716981132,0.026928471248246846,0.006732117812061711,0.5,8.7,7.2,1.5,0.15094339622641512,0.18867924528301888,0.0935483870967742,18.156521739130433,0.027419354838709678,5.321739130434783,0.01129032258064516,2.1913043478260867,0.0064516129032258064,1.2521739130434784,0.0016129032258064516,0.3130434782608696,0.014516129032258065,2.8173913043478263,0.06822580645161291,0.9206349206349206,0.009312762973352035,0.5652173913043478,0.13043478260869565,0.6956521739130435,0.7341772151898733,1.2121212121212122,10.045180722891565,1.2123493975903612,0.4666666666666667,1.0943396226415094,0.19130434782608696
Antoine Carr,62,19.3,8.0,3.2,6.0,53.333333333333336,0.0,0.1,0.0,1.6,2.1,76.19047619047619,1.3,2.5,3.7,1.3,0.5,1.3,1.7,1.0,0.21129032258064517,0.41450777202072536,0.44683937823834197,0.5777007510109763,0.5333333333333333,1.1554015020219526,0.14842052482032422,0.052147751963897704,0.10028413839211096,0.01042955039277954,21.666666666666668,0.020056827678422193,0.052147751963897704,1.8,14.8,10.600000000000001,4.3,0.016666666666666666,0.35000000000000003,0.12903225806451613,14.922279792746114,0.05967741935483871,6.901554404145078,0.020967741935483872,2.4248704663212437,0.008064516129032258,0.9326424870466321,0.020967741935483872,2.4248704663212437,0.027419354838709678,3.170984455958549,0.1409677419354839,0.9876543209876544,0.007207086745779709,0.4818652849740933,0.22279792746113988,0.7046632124352332,0.7207207207207208,1.4472965592572364,17.90352504638219,2.9093228200371057,0.5423728813559322,1.3333333333333333,0.2849740932642487
Jimmy King,62,14.0,4.5,1.8,4.1,43.90243902439025,0.1,0.5,20.0,0.9,1.2,75.0,0.7,1.1,1.8,1.4,0.3,0.2,1.0,0.0,0.11612903225806451,0.32142857142857145,0.402,0.48617113223854796,0.451219512195122,0.9723422644770959,0.09953917050691245,0.03870967741935484,0.06082949308755761,0.015483870967741932,34.146341463414636,0.016589861751152075,0.011059907834101384,0.5,8.2,6.6000000000000005,1.6,0.12195121951219513,0.29268292682926833,0.07258064516129033,11.571428571428573,0.02903225806451613,4.628571428571429,0.02258064516129032,3.5999999999999996,0.004838709677419355,0.7714285714285715,0.0032258064516129032,0.5142857142857143,0.016129032258064516,2.571428571428571,0.08951612903225807,0.8490566037735849,0.006483870967741936,0.42142857142857143,0.1142857142857143,0.5357142857142857,0.5844155844155845,1.3392857142857146,11.194029850746269,3.4825870646766166,0.47222222222222227,1.0975609756097562,0.16428571428571428
Andrew Lang,62,8.5,2.6,1.0,1.9,52.631578947368425,0.0,0.0,0.0,0.6,1.0,60.0,0.9,1.5,2.4,0.1,0.3,0.8,0.5,1.0,0.09193548387096773,0.3058823529411765,0.3341176470588235,0.5555555555555556,0.5263157894736842,1.1111111111111112,0.21859582542694497,0.08197343453510438,0.1366223908918406,0.0018216318785578744,5.2631578947368425,0.02732447817836812,0.072865275142315,1.1,6.199999999999999,3.6,2.6,0.0,0.5263157894736842,0.041935483870967745,11.011764705882353,0.03870967741935484,10.16470588235294,0.0016129032258064516,0.4235294117647059,0.004838709677419355,1.2705882352941176,0.012903225806451613,3.388235294117647,0.008064516129032258,2.1176470588235294,0.04870967741935482,0.896551724137931,0.00538899430740038,0.31764705882352945,0.3058823529411765,0.6235294117647059,0.7428571428571429,1.8556701030927836,7.781690140845071,0.29929577464788737,0.5263157894736842,1.368421052631579,0.4117647058823529
Tim Perry,62,9.9,4.1,1.7,3.2,53.125,0.0,0.1,0.0,0.6,1.0,60.0,1.0,1.1,2.1,0.3,0.3,0.5,0.6,1.0,0.10806451612903224,0.4141414141414141,0.42828282828282827,0.5631868131868131,0.53125,1.1263736263736261,0.16422287390029325,0.07820136852394916,0.08602150537634408,0.004692082111436949,9.375,0.023460410557184747,0.03910068426197458,0.8,7.299999999999999,5.3999999999999995,1.9000000000000001,0.03125,0.3125,0.0661290322580645,14.909090909090907,0.03387096774193549,7.636363636363637,0.004838709677419355,1.0909090909090908,0.004838709677419355,1.0909090909090908,0.008064516129032258,1.8181818181818181,0.00967741935483871,2.1818181818181817,0.05677419354838711,0.976190476190476,0.006907787552948843,0.44444444444444436,0.19191919191919193,0.6363636363636362,0.803921568627451,1.6666666666666663,9.57311320754717,0.7004716981132075,0.5483870967741935,1.2812499999999998,0.29292929292929293
Cliff Levingston,62,14.2,5.6,2.1,4.4,47.72727272727273,0.0,0.0,0.0,1.4,2.4,58.333333333333336,1.7,2.1,3.7,0.8,0.4,0.6,1.2,1.0,0.15967741935483876,0.39436619718309857,0.46873239436619724,0.5131964809384163,0.47727272727272724,1.0263929618768326,0.2017264879600182,0.09268514311676511,0.11449341208541573,0.008723307587460245,18.18181818181818,0.021808268968650617,0.03271240345297592,1.0,11.100000000000001,8.1,3.1,0.0,0.5454545454545454,0.09032258064516129,14.197183098591548,0.05967741935483871,9.380281690140846,0.012903225806451613,2.0281690140845074,0.0064516129032258064,1.0140845070422537,0.00967741935483871,1.5211267605633803,0.01935483870967742,3.0422535211267605,0.09161290322580645,0.8235294117647057,0.007560199909132213,0.4507042253521127,0.2183098591549296,0.6690140845070423,0.6363636363636362,1.6343825665859562,11.947115384615383,1.7067307692307692,0.47727272727272724,1.2727272727272725,0.33098591549295775
Royal Ivey,62,13.0,3.5,1.4,3.2,43.75,0.0,0.1,0.0,0.8,1.1,72.72727272727272,0.3,1.0,1.4,1.7,0.6,0.1,0.9,1.0,0.10322580645161289,0.2692307692307692,0.35261538461538466,0.4750271444082519,0.43749999999999994,0.9500542888165038,0.08337468982630272,0.017866004962779153,0.059553349875930514,0.02024813895781638,53.125,0.035732009925558306,0.005955334987593052,0.7,7.3,5.5,1.7000000000000002,0.03125,0.34375,0.056451612903225805,9.692307692307692,0.02258064516129032,3.8769230769230765,0.027419354838709678,4.707692307692308,0.00967741935483871,1.6615384615384614,0.0016129032258064516,0.27692307692307694,0.014516129032258065,2.4923076923076923,0.09967741935483869,0.8139534883720929,0.005687344913151366,0.4,0.13076923076923078,0.5307692307692308,0.5072463768115941,1.283846872082166,9.925828970331587,4.821116928446771,0.4516129032258064,1.09375,0.16153846153846155
Jerrod Mustaf,62,13.3,4.3,1.7,3.7,45.945945945945944,0.0,0.0,0.0,0.9,1.4,64.28571428571429,0.8,1.9,2.7,0.6,0.2,0.2,1.0,0.0,0.11290322580645161,0.3233082706766917,0.3996992481203007,0.49814643188137164,0.45945945945945943,0.9962928637627433,0.15716711132670386,0.04656803298569003,0.11059907834101382,0.006985204947853504,16.216216216216214,0.011642008246422508,0.011642008246422508,0.4,8.0,5.699999999999999,2.3000000000000003,0.0,0.37837837837837834,0.06935483870967742,11.639097744360901,0.043548387096774194,7.308270676691729,0.00967741935483871,1.6240601503759398,0.0032258064516129032,0.5413533834586466,0.0032258064516129032,0.5413533834586466,0.016129032258064516,2.706766917293233,0.06370967741935483,0.8431372549019608,0.006446762066456464,0.36842105263157887,0.1729323308270677,0.5413533834586466,0.6417910447761195,1.2621789193976969,10.75808878856283,1.5011286681715577,0.45945945945945943,1.162162162162162,0.2330827067669173
Keith Van Horn,62,37.5,19.7,7.2,16.9,42.60355029585799,1.1,3.6,30.555555555555557,4.2,4.9,85.71428571428571,2.3,4.3,6.6,1.7,1.0,0.4,2.6,1.0,0.4322580645161289,0.5253333333333333,0.5774933333333333,0.5168975650713686,0.4585798816568048,1.0337951301427373,0.136258064516129,0.04748387096774193,0.08877419354838709,0.0070193548387096774,10.059171597633137,0.02064516129032258,0.008258064516129033,1.4,29.399999999999995,23.7,5.7,0.21301775147928997,0.2899408284023669,0.317741935483871,18.912,0.1064516129032258,6.335999999999999,0.027419354838709678,1.632,0.016129032258064516,0.9600000000000001,0.0064516129032258064,0.38400000000000006,0.041935483870967745,2.496,0.22967741935483874,0.9036697247706423,0.009314408602150537,0.5706666666666667,0.152,0.7226666666666667,0.7547892720306514,1.2244265344079357,34.11294791281862,2.943756926486886,0.4586466165413534,1.165680473372781,0.21333333333333335
Bo Kimble,62,16.2,6.9,2.6,6.7,38.80597014925373,0.3,1.0,30.0,1.5,1.9,78.94736842105263,0.7,1.2,1.9,1.2,0.5,0.1,1.2,0.0,0.15161290322580645,0.425925925925926,0.5392592592592593,0.4578025477707006,0.4104477611940298,0.9156050955414012,0.09080047789725208,0.03345280764635603,0.05734767025089605,0.011469534050179213,17.91044776119403,0.02389486260454002,0.0047789725209080045,0.6,10.6,8.799999999999999,1.8,0.14925373134328357,0.2835820895522388,0.11129032258064517,15.333333333333336,0.03064516129032258,4.222222222222222,0.01935483870967742,2.6666666666666665,0.008064516129032258,1.1111111111111112,0.0016129032258064516,0.22222222222222224,0.01935483870967742,2.6666666666666665,0.08903225806451615,0.8023255813953489,0.00869772998805257,0.5,0.11111111111111112,0.6111111111111112,0.6272727272727274,1.095072175211548,12.79532967032967,2.225274725274725,0.4035087719298246,1.0298507462686568,0.154320987654321
Bobby Portis,62,17.8,7.0,3.0,7.0,42.857142857142854,0.3,0.8,37.5,0.8,1.1,72.72727272727272,2.0,3.5,5.4,0.8,0.4,0.3,0.9,0.0,0.20967741935483875,0.3932584269662921,0.4710112359550562,0.46766435061464456,0.45,0.9353287012292891,0.23486770569046753,0.0869880391446176,0.1522290685030808,0.006959043131569409,11.428571428571429,0.017397607828923523,0.01304820587169264,0.7,13.900000000000002,9.8,4.2,0.1142857142857143,0.15714285714285717,0.11290322580645161,14.157303370786515,0.08709677419354839,10.921348314606742,0.012903225806451613,1.6179775280898876,0.0064516129032258064,0.8089887640449438,0.004838709677419355,0.6067415730337078,0.014516129032258065,1.8202247191011236,0.11080645161290328,0.8641975308641976,0.007596955418629938,0.4382022471910112,0.23595505617977527,0.6741573033707865,0.7142857142857142,1.5350877192982457,14.861641221374047,1.6984732824427482,0.43548387096774194,1.0,0.34269662921348315
